Reporting period,Implementing Agency,Lead Organization,Org Type,District,Sub Dstrict,Village,Admin Level 5,Sector/Cluster,Sub Sector,Status,Activity Details,Start Date,End Date,Total Beneficiaries Reached (HOUSEHOLD),Total Beneficiaries Planned (HOUSEHOLD),Primary Beneficiary Type,# of Primary Beneficiaries,Activity Description,Material Provided
07 Nov -13 Nov 2018,LAZNAS BSMU,,National NGOs,Sigi,Tanambulava,Sibalaya,,Nutrition,IYCF-E,Ongoing,servicee Delivery,Oct-28-2018,,,,U-5 children,,,Public Kitchen
07 Nov -13 Nov 2018,SELASI/UNICEF,,National NGOs,Sigi,Tanambulava,,Kamaipura,Nutrition,IYCF-E,Ongoing,Capacity Building,25.10.2020,06.12.2020,,,Health and Community Workers,12,,Training IYCF
07 Nov -13 Nov 2018,IBU,,National NGOs,Sigi,Tanambulava,Sibalayan Utara,,Nutrition,,Unknown,,,,,,,,,
07 Nov -13 Nov 2018,ADRA,,National NGOs,Palu,Tatanga,Pengawu,,Nutrition,IYCF-E,Ongoing,servicee Delivery,,,,,U-5 children,,,Public Kitchen
07 Nov -13 Nov 2018,AAH/YEU,,National NGOs,Donggala,Tawaeli,Labuan Lalea,,Nutrition,IYCF-E,Planned,Capacity Building,,,,,U-5 children,,,Pos Gizi/IYCF Counselling
07 Nov -13 Nov 2018,AAH/YEU,,National NGOs,Donggala,Tawaeli,Labuan Induk,,Nutrition,IYCF-E,Planned,Capacity Building,,,,,U-5 children,,,Pos Gizi/IYCF Counselling
07 Nov -13 Nov 2018,AAH/YEU,,National NGOs,Donggala,Tawaeli,Lende,,Nutrition,IYCF-E,Planned,Capacity Building,,,,,U-5 children,,,Pos Gizi/IYCF Counselling
07 Nov -13 Nov 2018,LAZNAS BSMU,,National NGOs,Donggala,Tawaeli,Wani,,Nutrition,IYCF-E,Ongoing,servicee Delivery,Oct-27-2018,,,,U-5 children,,,Public Kitchen
07 Nov -13 Nov 2018,Yayasan Sayangi Tunas Cilik (YSTC),,National NGOs,Palu,Tawaeli,,Puskesmas Pantoloan,Nutrition,IYCF-E,Ongoing,Capacity Building,28.09.2022,31.12.2022,,,Health and Community Workers,,,Training IYCF
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Tawaeli,Pantoloan,,Nutrition,IYCF-E,Ongoing,servicee Delivery,Oct-20-2018,Nov-17-2018,,,U-5 children,,,Pos Gizi/IYCF Counselling
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Tawaeli,Baiya,,Nutrition,IYCF-E,Ongoing,servicee Delivery,,,,,U-5 children,,,Pos Gizi/IYCF Counselling
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Ulujadi,Tipo,,Nutrition,IYCF-E,Ongoing,servicee Delivery,Oct-28-2018,Nov-24-2018,,,U-5 children,,,Pos Gizi/IYCF Counselling
07 Nov -13 Nov 2018,WVI,,National NGOs,Donggala,Balaesang Tanjung,Walandano,Dusun 1 dan 2,Protection,Child Protection,Ongoing,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",Oct-31-2018,Mar-30-2019,,,Children,135,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Donggala,Balaesang Tanjung,Walandano,Dusun 3,Protection,Child Protection,Ongoing,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",Oct-31-2018,Mar-30-2019,,,Children,97,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Sigi,Dolo Selatan,Bangga,Pengungsian 1,Protection,Child Protection,Ongoing,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",Oct-31-2018,Mar-30-2019,,,Children,114,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Sigi,Dolo Selatan,Bangga,Pengungsian 2,Protection,Child Protection,Ongoing,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",Oct-31-2018,Mar-30-2019,,,Children,50,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Sigi,Dolo Selatan,Rogo,Pengungsian,Protection,Child Protection,Planned,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",,Mar-30-2019,,,Children,,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Sigi,Kulawi,Boladangko,Lapangan Pengungsian,Protection,Child Protection,Planned,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",,Mar-30-2019,,,Children,,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Sigi,Lindu,Puroo,lapangan sekolah darurat,Protection,Child Protection,Planned,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",,Mar-30-2019,,,Children,,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Mantikulore,Poboya,SDN Poboya,Protection,Child Protection,Completed,"Psychosocial Support Activity, Child Friendly Spaces",Oct-13-2018,Oct-13-2018,,,Children,47,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Mantikulore,Poboya,Jl lagarutu Aspol Perintis Poboya,Protection,Child Protection,Completed,"Psychosocial Support Activity, Child Friendly Spaces",Oct-13-2018,Oct-13-2018,,,Children,17,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Sigi,Marawola,Baliase,SD 2 Pinanga,Protection,Child Protection,Ongoing,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",Oct-25-2018,Mar-30-2019,,,Children,98,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Sigi,Marawola,Baliase,SD Inpres Baliase,Protection,Child Protection,Ongoing,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",Oct-23-2018,Mar-30-2019,,,Children,105,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Sigi,Marawola,Padende,TBA Almanar,Protection,Child Protection,Ongoing,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",Oct-17-2018,Mar-30-2019,,,Children,293,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Sigi,Marawola,Sibedi,Lapangan TK,Protection,Child Protection,Ongoing,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",Oct-11-2018,Mar-30-2019,,,Children,221,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Palu Barat,Baru,Masjid Agung,Protection,Child Protection,Completed,"Psychosocial Support Activity, Child Friendly Spaces",Oct-01-2018,Oct-11-2018,,,Children,138,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Palu Utara,Mamboro,Lapangan PMBA,Protection,Child Protection,Ongoing,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",Oct-17-2018,Mar-30-2019,,,Children,137,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Palu Utara,Mamboro Barat,SDN 5 Taipalaga,Protection,Child Protection,Ongoing,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",Oct-15-2018,Mar-30-2019,,,Children,265,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Sigi,Sigi Biromaru,Jono Oge,Tenda Kemendikbud,Protection,Child Protection,Ongoing,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",Oct-16-2018,Mar-30-2019,,,Children,288,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Sigi,Sigi Biromaru,Jono Oge,Rumah Kades,Protection,Child Protection,Ongoing,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",Oct-16-2018,Mar-30-2019,,,Children,49,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Sigi,Sigi Biromaru,Loru,Dusun 3,Protection,Child Protection,Ongoing,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",Oct-04-2018,Mar-30-2019,,,Children,77,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Sigi,Sigi Biromaru,Sidera,Lapangan Sidera,Protection,Child Protection,Ongoing,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",Oct-18-2018,Mar-30-2019,,,Children,102,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Donggala,Sindue,Lero,,Protection,Child Protection,Ongoing,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",Oct-22-2018,Mar-30-2019,,,Children,211,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Donggala,Tanantovea,Wani I,Lapangan Wani 1,Protection,Child Protection,Ongoing,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",Oct-23-2018,Mar-30-2019,,,Children,209,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Tawaeli,Baiya,RT 12 Mangu,Protection,Child Protection,Ongoing,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",Oct-07-2018,Mar-30-2019,,,Children,136,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Tawaeli,Baiya,Lapangan,Protection,Child Protection,Ongoing,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",Oct-25-2018,Mar-30-2019,,,Children,140,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Tawaeli,Lambara,Desa Liku,Protection,Child Protection,Ongoing,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",Oct-20-2018,Mar-30-2019,,,Children,136,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Tawaeli,Lambara,SDN 3 Lambara,Protection,Child Protection,Ongoing,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",Oct-30-2018,Mar-30-2019,,,Children,195,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Tawaeli,Pantoloan Boya,RW2,Protection,Child Protection,Ongoing,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",Oct-09-2018,Mar-30-2019,,,Children,82,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Tawaeli,Pantoloan Boya,RW3,Protection,Child Protection,Ongoing,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",Oct-09-2018,Mar-30-2019,,,Children,62,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Ulujadi,Kabonena,Samudra Pasifik 3 (Mi Terpadu An-Nur Buuts),Protection,Child Protection,Completed,"Psychosocial Support Activity, Child Friendly Spaces",Oct-15-2018,Oct-15-2018,,,Children,127,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Ulujadi,Buluri,Lapangan Benteng,Protection,Child Protection,Planned,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",,Mar-30-2019,,,Children,,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Ulujadi,Tipo,Terminal Tipo,Protection,Child Protection,Ongoing,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",Oct-27-2018,Mar-30-2019,,,Children,81,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,,National NGOs,Palu,Ulujadi,Watusampu,SDN Watusampu,Protection,Child Protection,Ongoing,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",Oct-06-2018,Mar-30-2019,,,Children,280,,"Children Activity, Teacher, Community Cadres"
07 Nov -13 Nov 2018,WVI,DMFA,National NGOs,Donggala,Balaesang Tanjung,Walandano,,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-27-2018,Oct-27-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,DMFA,National NGOs,Donggala,Balaesang Tanjung,Walandano,,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-27-2018,Oct-27-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,UNHCR,National NGOs,Donggala,Balaesang Tanjung,Walandano,,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-27-2018,Oct-27-2018,,Nov-12-2018,,,,Tarpaulin (4 tarpaulin untuk 1 HH)
07 Nov -13 Nov 2018,WVI,UNHCR,National NGOs,Donggala,Balaesang Tanjung,Walandano,,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-27-2018,Oct-27-2018,,Nov-12-2018,,,,Family Tent
07 Nov -13 Nov 2018,WVI,DMFA,National NGOs,Donggala,Banawa,Loli Saluran,,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Nov-09-2018,Nov-09-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,DMFA,National NGOs,Sigi,Dolo Selatan,Jono,,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-30-2018,Oct-30-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,WVI,National NGOs,Sigi,Dolo Selatan,Rogo,,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Nov-10-2018,Nov-10-2018,,Nov-12-2018,,,,Tarpaulin
07 Nov -13 Nov 2018,WVI,WVI,National NGOs,Sigi,Gumbasa,Omu,,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Nov-09-2018,Nov-09-2018,,Nov-12-2018,,,,Tarpaulin
07 Nov -13 Nov 2018,WVI,UNHCR,National NGOs,Sigi,Lindu,Puro'O,,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-25-2018,Oct-25-2018,,Nov-12-2018,,,,Tarpaulin (4 tarpaulin untuk 1 HH)
07 Nov -13 Nov 2018,WVI,DFID,National NGOs,Palu,Mantikulore,Poboya,,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-17-2018,Oct-17-2018,,Nov-12-2018,,,,Tarpaulin
07 Nov -13 Nov 2018,WVI,DFAT/AHP,National NGOs,Sigi,Marawola,Padende,,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-19-2018,Oct-19-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,DMFA,National NGOs,Sigi,Marawola,Baliase,Baliase 3,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-26-2018,Oct-26-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,OFDA,National NGOs,Sigi,Marawola,Baliase,Baliase 1,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-22-2018,Oct-22-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,OFDA,National NGOs,Sigi,Marawola,Sibedi,,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Nov-07-2018,Nov-07-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,SHO,National NGOs,Sigi,Marawola,Baliase,Baliase 3,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-26-2018,Oct-26-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,PTTKNI,National NGOs,Sigi,Marawola,Baliase,Baliase 2,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-22-2018,Oct-22-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,UNHCR,National NGOs,Sigi,Marawola,Baliase,,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-26-2018,Oct-26-2018,,Nov-12-2018,,,,Tarpaulin (4 tarpaulin untuk 1 HH)
07 Nov -13 Nov 2018,WVI,OFDA,National NGOs,Palu,Palu Barat,Lere,Masjid Agung,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-02-2018,Oct-02-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,OFDA,National NGOs,Palu,Palu Barat,Baru,Masjid Agung,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-02-2018,Oct-02-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,OFDA,National NGOs,Palu,Palu Barat,Lere,Masjid Agung,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-04-2018,Oct-04-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,OFDA,National NGOs,Palu,Palu Utara,Mamboro Barat,,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-11-2018,Oct-11-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,DFID,National NGOs,Palu,Palu Utara,Kayumalue Ngapa,,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-12-2018,Oct-12-2018,,Nov-12-2018,,,,Tarpaulin
07 Nov -13 Nov 2018,WVI,DFID,National NGOs,Palu,Palu Utara,Mamboro Barat,,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-17-2018,Oct-17-2018,,Nov-12-2018,,,,Tarpaulin
07 Nov -13 Nov 2018,WVI,DFID,National NGOs,Parigi Moutong,Parigi Selatan,Nambaru,,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-08-2018,Oct-08-2018,,Nov-12-2018,,,,Tarpaulin
07 Nov -13 Nov 2018,WVI,DFAT/AHP,National NGOs,Sigi,Sigi Biromaru,Jono Oge,,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-06-2018,Oct-06-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,DFAT/AHP,National NGOs,Sigi,Sigi Biromaru,Loru,Dusun 2 Pos 1,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-27-2018,Oct-27-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,DMFA,National NGOs,Sigi,Sigi Biromaru,Loru,Dusun 2 Pos 1,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-27-2018,Oct-27-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,DMFA,National NGOs,Sigi,Sigi Biromaru,Loru,Dusun 2 Pos 2,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-27-2018,Oct-27-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,DMFA,National NGOs,Sigi,Sigi Biromaru,Loru,Dusun 2 Pos 2,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-27-2018,Oct-27-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,DMFA,National NGOs,Sigi,Sigi Biromaru,Ngatabaru,,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Nov-08-2018,Nov-08-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,JPCC,National NGOs,Sigi,Sigi Biromaru,Sidera,,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Nov-01-2018,Nov-01-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,OFDA,National NGOs,Sigi,Sigi Biromaru,Loru,,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-04-2018,Oct-04-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,OFDA,National NGOs,Sigi,Sigi Biromaru,Jono Oge,Jono Oge 1,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-16-2018,Oct-16-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,OFDA,National NGOs,Sigi,Sigi Biromaru,Jono Oge,Jono Oge 2,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-16-2018,Oct-16-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,DFID,National NGOs,Sigi,Sigi Biromaru,Loru,Dusun 3,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-12-2018,Oct-12-2018,,Nov-12-2018,,,,Tarpaulin
07 Nov -13 Nov 2018,WVI,DFID,National NGOs,Sigi,Sigi Biromaru,Sidera,Sidera 1,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-16-2018,Oct-16-2018,,Nov-12-2018,,,,Tarpaulin
07 Nov -13 Nov 2018,WVI,UNHCR,National NGOs,Sigi,Sigi Biromaru,Loru,Loru Dusun 2 Posko 1,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-27-2018,Oct-27-2018,,Nov-12-2018,,,,Tarpaulin (4 tarpaulin untuk 1 HH)
07 Nov -13 Nov 2018,WVI,UNHCR,National NGOs,Sigi,Sigi Biromaru,Loru,Loru Dusun 2 Posko 2,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-27-2018,Oct-27-2018,,Nov-12-2018,,,,Tarpaulin (4 tarpaulin untuk 1 HH)
07 Nov -13 Nov 2018,WVI,DFAT/AHP,National NGOs,Donggala,Sindue,Lero Tatari,,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-21-2018,Oct-21-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,WVI,National NGOs,Donggala,Sindue,Lero,,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-24-2018,Oct-24-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,DMFA,National NGOs,Donggala,Sindue Tombusabora,Saloya,Point 1,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Nov-01-2018,Nov-01-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,DMFA,National NGOs,Donggala,Sindue Tombusabora,Saloya,Point 2,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Nov-01-2018,Nov-01-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,DMFA,National NGOs,Donggala,Sindue Tombusabora,Saloya,Point 2,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Nov-02-2018,Nov-02-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,UNHCR,National NGOs,Donggala,Sindue Tombusabora,Saloya,,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Nov-01-2018,Nov-01-2018,,Nov-12-2018,,,,Tarpaulin (4 tarpaulin untuk 1 HH)
07 Nov -13 Nov 2018,WVI,UNHCR,National NGOs,Donggala,Sindue Tombusabora,Saloya,,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Nov-01-2018,Nov-01-2018,,Nov-12-2018,,,,Family Tent
07 Nov -13 Nov 2018,WVI,DMFA,National NGOs,Donggala,Tanantovea,Wani I,Wani 1,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-20-2018,Oct-20-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,DMFA,National NGOs,Palu,Tawaeli,Baiya,Stadion Mini Baiya(RT 1-11),NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-26-2018,Oct-26-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
07 Nov -13 Nov 2018,WVI,WVI,National NGOs,Palu,Tawaeli,Lambara,,NFI/Shelter,Darurat | Emergency,Completed,Shelter Kit Distribution,Oct-29-2018,Oct-29-2018,,Nov-12-2018,,,,"Tarpaulin, Plastic Mat, Blanket, Sheets, Solar Lantern, Zip Plastic Bag, Sack"
