Reporting period,Implementing Agency,Lead Organization,Org Type,District,Sub Dstrict,Village,Admin Level 5,Sector/Cluster,Sub Sector,Status,Activity Details,Start Date,End Date,Total Beneficiaries Reached (HOUSEHOLD),Total Beneficiaries Planned (HOUSEHOLD),Primary Beneficiary Type,# of Primary Beneficiaries,Activity Description,Material Provided
14 Nov - 26 Nov 2018,KPKPST,UNFPA,Government,Donggala,Tanantovea,Wombo Kalonggo,WFS Wombo Kalonggo,Protection,Protection of Women's Rights,Completed,Information session,Nov-16-2018,Nov-16-2018,,,Women,28,Assessment / outreach,Couselling for IDPs women from Wombo Kalonggo village
14 Nov - 26 Nov 2018,KPKPST,UNFPA,Government,Donggala,Tanantovea,Wombo Kalonggo,WFS Wombo Kalonggo,Protection,Protection of Women's Rights,Completed,Evaluation meeting of  WFS Wombo Bersaudara,Nov-17-2018,Nov-17-2018,,,Volunteer,6,Assessment / outreach,evaluation and development of activity plan of WFS Wombo Bersaudara
14 Nov - 26 Nov 2018,KPKPST,UNFPA,Government,Donggala,Tanantovea,Wombo Kalonggo,WFS wombo kalonggo,Protection,Protection of Women's Rights,Completed,KIT Distribution,Nov-11-2018,Nov-17-2018,,,Adolescent girls and women,58,Assessment / outreach,Hygiene kit
14 Nov - 26 Nov 2018,KPKPST,UNFPA,Government,Donggala,Tanantovea,Wombo Kalonggo,WFS wombo kalonggo,Protection,Protection of Women's Rights,Completed,Information session/ outreach,Nov-11-2018,Nov-17-2018,,,Adolescent girls and women,66,Assessment / outreach,Information sharing
14 Nov - 26 Nov 2018,KPKPST,UNFPA,Government,Donggala,Tanantovea,Wombo Kalonggo,WFS wombo kalonggo,Protection,Protection of Women's Rights,Completed,Counselling and psychosocial supports ,Nov-11-2018,Nov-17-2018,,,Adolescent girls and women,66,Assessment / outreach,Counselling services and support
14 Nov - 26 Nov 2018,KPKPST,UNFPA,Government,Donggala,Tanantovea,Wombo Kalonggo,WFS wombo kalonggo,Protection,Protection of Women's Rights,Completed,Referral,Nov-11-2018,Nov-17-2018,,,Adolescent girls and women,1,Assessment / outreach,Referral assistance
14 Nov - 26 Nov 2018,KPKPST,UNFPA,Government,Donggala,Tanantovea,Wombo Kalonggo,WFS Wombo Kalonggo,Protection,Protection of Women's Rights,Completed,GBV case management,Nov-16-2018,Nov-16-2018,,,Women,1,Assessment / outreach,support for GBV survivors
14 Nov - 26 Nov 2018,YP,UNFPA,National NGOs,Donggala,Tanantovea,Wombo Kalonggo,WFS Wombo Kalonggo,Protection,Protection of Women's Rights,Completed,Psychosocial support for women,Nov-16-2018,Nov-16-2018,,,Women,28,Assessment / outreach,Psychoeducation and capacity strengthening
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Donggala,Tanantovea,Wani,Lumbung Petigo,Health,Health,Completed,Mobile clinic,Oct-04-2018,Oct-04-2018,,,,113,,mobile clinic patients
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Donggala,Tanantovea,Nupa Bomba,Nupabomba,Health,Health,Completed,Mobile clinic,Oct-11-2018,Oct-11-2018,,,,24,,mobile clinic patients
14 Nov - 26 Nov 2018,JMK OXFAM,JMK,National NGOs,Donggala,Tanantovea,Wani Ii,,MultiCluster,Cash For Work,Ongoing,"Debris clearing, clean water pipeline instalation, reactivated public service (health center, health clinic, public facilities, community health center), temporary income for livelihood support",,,,,household ,725,,"Cleaning Kit  and Personal Equipment (Mask, Glove and Rubber Boot"
14 Nov - 26 Nov 2018,JMK OXFAM,JMK,National NGOs,Donggala,Tanantovea,Guntarano,,MultiCluster,Cash For Work,Ongoing,"Debris clearing, clean water pipeline instalation, reactivated public service (health center, health clinic, public facilities, community health center), temporary income for livelihood support",,,,,household ,525,,"Cleaning Kit  and Personal Equipment (Mask, Glove and Rubber Boot"
14 Nov - 26 Nov 2018,DIR. PSD,,Government,Donggala,Tanantovea,WANI II,SD MUHAMMADIYAH WANI,Education,Temporary Learning Space ,Completed,,Oct-23-2018,,,,,,,
14 Nov - 26 Nov 2018,RS NUR,,National NGOs,Donggala,Tanantovea,Wombo,desa wani,Health,Health,Completed,Medical Service,Nov-02-2018,,,,IDP and Affected Population,89,,Medical Clinic
14 Nov - 26 Nov 2018,WHO/MoH/IPKJE,MoH/PHO,Government,Donggala,Tanantovea,Wombo Panau,Posko Pengungsian Wombo Panau,Health,Mental Health,Completed,Pyscososial suport for individual/group,Nov-03-2018,,,,IDP and Affected Population,,,Psychosocial therapy and mental health screening
14 Nov - 26 Nov 2018,BAZNAS,,National NGOs,Donggala,Tanantovea,,SDN Wani,Education,Temporary Learning Space ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,DIR. PSD,,Government,Donggala,Tanantovea,Wani II,SDN 3 TANANTOVEA,Education,Temporary Learning Space ,Completed,,Oct-21-2018,,,,,,,
14 Nov - 26 Nov 2018,DIR. PSD,,Government,Donggala,Tanantovea,Wani I,SDN 7 TANANTOVEA,Education,Temporary Learning Space ,Completed,,Oct-21-2018,,,,,,,
14 Nov - 26 Nov 2018,DIR. PSD,,Government,Donggala,Tanantovea,Wani I,SDN 8 TANANTOVEA,Education,Temporary Learning Space ,Completed,,Oct-21-2018,,,,,,,
14 Nov - 26 Nov 2018,DIRJEN PAUD,,Government,Donggala,Tanantovea,NUPA BOMBA,SD PGRI NUPABOMBA,Education,Temporary Learning Space ,Ongoing,,,,,,,,,
14 Nov - 26 Nov 2018,DIRJEN PAUD,,Government,Donggala,Tanantovea,Wani I,SDN 1Tanantovea,Education,Temporary Learning Space ,Ongoing,,,,,,,,,
14 Nov - 26 Nov 2018,DIRJEN PAUD,,Government,Donggala,Tanantovea,Wombo Kalonggo,SDN 10Tanantovea,Education,Temporary Learning Space ,Ongoing,,,,,,,,,
14 Nov - 26 Nov 2018,DIRJEN PAUD,,Government,Donggala,Tanantovea,Nupabomba,SDN 11Tanantovea,Education,Temporary Learning Space ,Ongoing,,,,,,,,,
14 Nov - 26 Nov 2018,DIRJEN PAUD,,Government,Donggala,Tanantovea,Nupabomba,SDN 13Tanantovea,Education,Temporary Learning Space ,Ongoing,,,,,,,,,
14 Nov - 26 Nov 2018,DIRJEN PAUD,,Government,Donggala,Tanantovea,Bale,SDN 14Tanantovea,Education,Temporary Learning Space ,Ongoing,,,,,,,,,
14 Nov - 26 Nov 2018,DIRJEN PAUD,,Government,Donggala,Tanantovea,Bale,SDN 4Tanantovea,Education,Temporary Learning Space ,Ongoing,,,,,,,,,
14 Nov - 26 Nov 2018,DIRJEN PAUD,,Government,Donggala,Tanantovea,Nupabomba,SDN 5Tanantovea,Education,Temporary Learning Space ,Ongoing,,,,,,,,,
14 Nov - 26 Nov 2018,DIRJEN PAUD,,Government,Donggala,Tanantovea,Wombo,SDN 9Tanantovea,Education,Temporary Learning Space ,Ongoing,,,,,,,,,
14 Nov - 26 Nov 2018,DIRJEN PAUD,,Government,Donggala,Tanantovea,Nupabomba,SMPN 1Tanantovea,Education,Temporary Learning Space ,Ongoing,,,,,,,,,
14 Nov - 26 Nov 2018,DIRJEN PAUD,,Government,Donggala,Tanantovea,Wani II,TK AL AMIN WANI II,Education,Temporary Learning Space ,Ongoing,,,,,,,,,
14 Nov - 26 Nov 2018,YSTC,,National NGOs,Donggala,Tanantovea,Bale, ,Education,Temporary Learning Space ,Completed,,Oct-22-2018,Oct-22-2018,,,Children,67,,
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Donggala,Tanantovea,Bale,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Donggala,Tanantovea,Guntarano,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Donggala,Tanantovea,Nupa Bomba,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Donggala,Tanantovea,Wombo,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Donggala,Tanantovea,Wani I,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Donggala,Tanantovea,Wani Ii,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Donggala,Tanantovea,Wombo Panau,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Donggala,Tanantovea,Wombo Kalonggo,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Donggala,Tanantovea,Wani Iii,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Donggala,Tanantovea,Wombo Panau,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Donggala,Tanantovea,Wombo Kalonggo,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Donggala,Tanantovea,Wani Iii,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Donggala,Tanantovea,Wani Lumbumpetigo,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,WVI,,National NGOs,Donggala,Tanantovea,Wani I,Lapangan Wani 1,Protection,Child Protection,Ongoing,"Psychosocial Support Activity, Child Friendly Spaces, Family Tracing and Reunification, Cash Management",Oct-23-2018,Mar-30-2019,,,Children,212,,"Children Activity, Teacher, Community Cadres"
14 Nov - 26 Nov 2018,YSTC,,National NGOs,Donggala,Tanantovea,Wani II,Desa wani 2,Protection,Child Protection,Completed,"PFA & PSS,  CFS activities (Set up CFS)",Oct-29-2018,Oct-29-2018,,,Children,45,,"PFA & PSS,  CFS activities (Set up CFS)"
14 Nov - 26 Nov 2018,YK/UNICEF,,National NGOs,Donggala,Tanantovea,Wani I,Wani Satu,Protection,Child protection,Ongoing,"adolescence circle, AK registration",Oct-31-2018,Jan-31-2019,,,Children,40,,adolescence circle with 32 activity card
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Parigi Moutong,Taopa,Tuladenggi Sibatang,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Parigi Moutong,Taopa,Taopa,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Parigi Moutong,Taopa,Palapi,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Parigi Moutong,Taopa,Nunurantai,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Parigi Moutong,Taopa,Karya Agung,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Parigi Moutong,Taopa,Tompo,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Parigi Moutong,Taopa,Taopa Utara,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Parigi Moutong,Taopa,Taopa Barat,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Parigi Moutong,Taopa,Paria,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Parigi Moutong,Taopa,Bilalea,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,BNPB/BPBD/BAPPEDA,UNDP,Government,Parigi Moutong,Taopa,Karya Abadi,,Early Recovery,,Ongoing,JITUPASNA,Nov-01-2018,Dec-31-2018,,,Organization,100,,Technical Support
14 Nov - 26 Nov 2018,CWS/LSM Dangau,,National NGOs,Palu,Tatanga,Palupi,BTN Palupi,WASH,Water,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,CWS/LSM Dangau,,National NGOs,Palu,Tatanga,Duyu,BTN Duyu,WASH,Water,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,DEMA-Danish,,International NGOs,Palu,Tatanga,Duyu,Gawalise,WASH,Water,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,DEMA-Danish,,International NGOs,Palu,Tatanga,Duyu,Gawalise,WASH,Hygiene ,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,PDAM,,Government,Palu,Tatanga,Palupi,BTN Palupi Blok 14,WASH,Water,Unknown,,,,,,,,,
14 Nov - 26 Nov 2018,NU PEDULI/CHILDFUND,KEMENSOS RI/DINAS SOSIAL,National NGOs,Palu,Tatanga,Palupi,POS INDUK NU PEDULI,Protection,Psychosocial Support,Planned,PSYCHOSOCIAL SERVICES & ADDING NUTRITION,,,,,GENERAL PUBLIC (ALL AGE CATEGORY),,,GIVING ADDING NUTRITION
14 Nov - 26 Nov 2018,YPII,KEMENSOS RI/DINAS SOSIAL,National NGOs,Palu,Tatanga,Duyu,POSKO BANTAYA,Protection,Psychosocial Support,Completed,RECREATIONAL ACTIVITIES,Oct-10-2018,Oct-10-2018,,,Children,57,,"PLAYING, DRAWING, SINGING, STORY TELLING, DEBRIEFING EARTHQUAKE"
14 Nov - 26 Nov 2018,YSTC,KEMENSOS RI/DINAS SOSIAL,National NGOs,Palu,Tatanga,Pengawu,PANTI NURUL HUDA,Protection,Psychosocial Support,Ongoing,PSYCHOSOCIAL SERVICES,Oct-17-2018,,,,Children,51,,"RECREATIONAL ACTIVITIES, CHILDREN SERVICE"
14 Nov - 26 Nov 2018,POS SANTA MARIA,KEMENSOS RI/DINAS SOSIAL,National NGOs,Palu,Tatanga,,Palupi,Protection,Psychosocial Support,Completed,PSYCHOSOCIAL SERVICES,Oct-11-2018,Oct-30-2018,,,Children,212,,"RECREATIONAL ACTIVITIES, CHILDREN SERVICE"
14 Nov - 26 Nov 2018,PUPR,PUPR,Government,Palu,Tatanga,DUYU,Belakang Stadion Gawalise,NFI/Shelter,Transitional,Unknown,,,,108,108,,,,9 Units
14 Nov - 26 Nov 2018,BANUAMENTOR,KEMENSOS RI/DINAS SOSIAL,National NGOs,Palu,Tatanga,Pengawu,SMPN 11 PALU,Protection,Psychosocial Support,Completed,PSYCHOSOCIAL SERVICES,Nov-27-2018,Nov-27-2018,,,Children,93,,RECREATIONAL ACTIVITIES FOR STUDENTS
14 Nov - 26 Nov 2018,PUPR,PUPR,Government,Palu,Tatanga,DUYU,Belakang Stadion Gawalise,NFI/Shelter,Transitional,Unknown,,,,84,84,,,,7 Units
14 Nov - 26 Nov 2018,PUPR,PUPR,Government,Palu,Tatanga,PENGAWU,Lapangan Bola Kelurahan,NFI/Shelter,Transitional,Unknown,,,,36,240,,,,20 Units
14 Nov - 26 Nov 2018,PUPR,PUPR,Government,Palu,Tatanga,,,NFI/Shelter,Transitional,Unknown,,,,,60,,,,5 Units
14 Nov - 26 Nov 2018,ACT,ACT,National NGOs,Palu,Tatanga,DUYU,lapangan sepak bola Rt 01 Rw 02,NFI/Shelter,Transitional,Unknown,,Oct-25-2018,,96,96,,,,-
14 Nov - 26 Nov 2018,BM,FZ,National NGOs,Palu,Tatanga,,,NFI/Shelter,Emergency,Unknown,,Sep-30-2018,,333,333,,,,Blankets
14 Nov - 26 Nov 2018,IZI,FZ,National NGOs,Palu,Tatanga,,,NFI/Shelter,Emergency,Unknown,,Sep-30-2018,,500,500,,,,
14 Nov - 26 Nov 2018,IZI,FZ,National NGOs,Palu,Tatanga,,,NFI/Shelter,Emergency,Unknown,,Sep-30-2018,,500,500,,,,Lights
14 Nov - 26 Nov 2018,IOM,,UN Agencies,Palu,Tatanga,BAYAOGE,,NFI/Shelter,Emergency,Completed,,Oct-24-2018,Oct-24-2018,18,18,,,,
14 Nov - 26 Nov 2018,KONSEPSI/ISLAMIC RELIEF/PKPU,SIDA-RRM,National NGOs,Palu,Tatanga,PENGAWU,,NFI/Shelter,Emergency,Completed,,Oct-01-2018,Oct-01-2018,5,,,,,
14 Nov - 26 Nov 2018,KONSEPSI/ISLAMIC RELIEF/PKPU,SIDA-RRM,National NGOs,Palu,Tatanga,TAWANJUKA,,NFI/Shelter,Emergency,Completed,,Oct-07-2018,Oct-07-2018,1,,,,,
14 Nov - 26 Nov 2018,KONSEPSI/ISLAMIC RELIEF/PKPU,SIDA-RRM,National NGOs,Palu,Tatanga,PENGAWU,,NFI/Shelter,Emergency,Completed,,Oct-08-2018,Oct-08-2018,2,,,,,
14 Nov - 26 Nov 2018,Lazis Wahdah,Lazis Wahdah,National NGOs,Palu,Tatanga,DUYU,,NFI/Shelter,Transitional,Completed,,Oct-13-2018,Oct-20-2018,4,10,,,,
14 Nov - 26 Nov 2018,Lazis Wahdah,Lazis Wahdah,National NGOs,Palu,Tatanga,TAWANJUKA,,NFI/Shelter,Transitional,Completed,,04-Nop-2018,18-Nop-2018,5,10,,,,
14 Nov - 26 Nov 2018,Lazis Wahdah,Lazis Wahdah,National NGOs,Palu,Tatanga,TAWANJUKA,,NFI/Shelter,Transitional,Completed,,18-Nop-2018,24-Nop-2018,2,5,,,,
14 Nov - 26 Nov 2018,Lazis Wahdah,Lazis Wahdah,National NGOs,Palu,Tatanga,DUYU,,NFI/Shelter,Transitional,Ongoing,,26-Nop-2018,Dec-06-2018,,5,,,,
14 Nov - 26 Nov 2018,Lazis Wahdah,Lazis Wahdah,National NGOs,Palu,Tatanga,NUNU,,NFI/Shelter,Transitional,Ongoing,,26-Nop-2018,Dec-06-2018,,5,,,,
14 Nov - 26 Nov 2018,LPBNU,Yayasan PI Indonesia (YPII),National NGOs,Palu,Tatanga,DUYU,Posko Bantaya,NFI/Shelter,Emergency,Completed,,Oct-12-2018,Oct-12-2018,488,244,,,,2 tarpaulin per family
14 Nov - 26 Nov 2018,LPBNU,Yayasan PI Indonesia (YPII),National NGOs,Palu,Tatanga,DUYU,Posko Bantaya,NFI/Shelter,Emergency,Completed,,Oct-12-2018,Oct-12-2018,488,244,,,,2 rope per family
14 Nov - 26 Nov 2018,LPBNU,Yayasan PI Indonesia (YPII),National NGOs,Palu,Tatanga,DUYU,Posko Bantaya,NFI/Shelter,Emergency,Completed,,Oct-12-2018,Oct-12-2018,488,244,,,,2 sleeping mats and 4 blankets per family
14 Nov - 26 Nov 2018,YP,UNFPA,National NGOs,Palu,Tatanga,Pengawu,Nosarara village,Protection,Protection of Women's Rights,Completed,Support for the affected women,Oct-27-2018,Oct-27-2018,,,Women,18,Rapid assessment,Psychoeductaion
14 Nov - 26 Nov 2018,YP,UNFPA,National NGOs,Palu,Tatanga,Pengawu, Nosarara Health Center,Protection,Protection of Women's Rights,Completed,Psychosocial support,Oct-26-2018,Oct-26-2018,,,Health providers,21,Rapid assessment,Psychoeducation and emotion stabilization 
14 Nov - 26 Nov 2018,IAC/ARI/Kemenkes,UNFPA,National NGOs,Palu,Tatanga,Tawanjuka,PKBI office,Health,Reproductive Health,Completed,Coaching,Nov-17-2018,Nov-17-2018,,,peer educator,21,Coaching,"RH, STI, HIV/AIDS"
14 Nov - 26 Nov 2018,PKBI,PKBI,National NGOs,Palu,Tatanga,Duyu,Gawalise post,Health,Reproductive Health,Completed,Kespro service,Oct-23-2018,Oct-23-2018,,,Pregnancy,,Health Services,Pregnancy
14 Nov - 26 Nov 2018,PPNI,UNFPA/Americares,National NGOs,Palu,Tatanga,Tawanjuka,PALM N 5 SMP,Health,Reproductive Health,Completed,Extension,Oct-30-2018,Oct-30-2018,,,Middle School students 5,66,Adolescent Health services,Extension of adolescent Health
14 Nov - 26 Nov 2018,YP,UNFPA,National NGOs,Palu,Tatanga,Pengawu,Nosarara,Protection,Protection of Women's Rights,Completed,Strengthening for affected women,Oct-27-2018,Oct-27-2018,,,Women,18,Psychosocial Support for Women,Psychoeducation
14 Nov - 26 Nov 2018,YP,UNFPA,National NGOs,Palu,Tatanga,Pengawu,Nosarara Puskesmas,Protection,Protection of Women's Rights,Completed,Psychosocial reinforcement,Oct-26-2018,Oct-26-2018,,,Health workers,21,Psychosocial Support for Women,Psychoeducation and emotional stabilization
14 Nov - 26 Nov 2018,IBI/Dinkes/UNFPA,UNFPA,Government,Palu,Tatanga,Pengawu,RH Tent,Health,Reproductive Health,Completed,Ante Natal Care (ANC),Nov-04-2018,Nov-10-2018,,,Pregnant women,9,RH services,Ante Natal Care (ANC)
14 Nov - 26 Nov 2018,IBI/Dinkes/UNFPA,UNFPA,Government,Palu,Tatanga,Pengawu,RH Tent,Health,Reproductive Health,Completed,Health services for infant,Nov-04-2018,Nov-10-2018,,,Infant,2,RH services,Infant checkup
14 Nov - 26 Nov 2018,IBI/Dinkes/UNFPA,UNFPA,Government,Palu,Tatanga,Pengawu,RH Tent,Health,Reproductive Health,Completed,Services  for under 5 children,Nov-04-2018,Nov-10-2018,,,Under 5 children,6,RH services,Checkup for under-5 children
14 Nov - 26 Nov 2018,IBI/Dinkes/UNFPA,UNFPA,Government,Palu,Tatanga,Pengawu,RH Tent,Health,Reproductive Health,Completed,ARH services,Nov-04-2018,Nov-10-2018,,,Community,1,RH information session,RH information session
14 Nov - 26 Nov 2018,IBI/Dinkes/UNFPA,UNFPA,Government,Palu,Tatanga,Pengawu,RH tent,Health,Reproductive Health,Completed,ANC,Nov-11-2018,Nov-17-2018,,,Pregnant women,24,Health Services,Ante Natal Care (ANC)
14 Nov - 26 Nov 2018,IBI/Dinkes/UNFPA,UNFPA,Government,Palu,Tatanga,Pengawu,RH tent,Health,Reproductive Health,Completed,Delivery services,Nov-11-2018,Nov-17-2018,,,Pregnant women,1,Health Services,Delivery assistance
14 Nov - 26 Nov 2018,IBI/Dinkes/UNFPA,UNFPA,Government,Palu,Tatanga,Pengawu,RH tent,Health,Reproductive Health,Completed,PNC,Nov-11-2018,Nov-17-2018,,,Post delivery mother,4,Health Services,Post Natal Care (PNC)
14 Nov - 26 Nov 2018,IBI/Dinkes/UNFPA,UNFPA,Government,Palu,Tatanga,Pengawu,RH tent,Health,Reproductive Health,Completed,Neonatal services,Nov-11-2018,Nov-17-2018,,,Infant,5,Health Services,Newborn examination
14 Nov - 26 Nov 2018,IBI/Dinkes/UNFPA,UNFPA,Government,Palu,Tatanga,Pengawu,RH tent,Health,Reproductive Health,Completed,Infant services,Nov-11-2018,Nov-17-2018,,,Infant,8,Health Services,Infant checkup
14 Nov - 26 Nov 2018,IBI/Dinkes/UNFPA,UNFPA,Government,Palu,Tatanga,Pengawu,RH tent,Health,Reproductive Health,Completed,Under 5 children services,Nov-11-2018,Nov-17-2018,,,Under 5 children,71,Health Services,Under 5 children examination
14 Nov - 26 Nov 2018,IBI/Dinkes/UNFPA,UNFPA,Government,Palu,Tatanga,Pengawu,RH tent,Health,Reproductive Health,Completed,KIT Distribution,Nov-11-2018,Nov-17-2018,,,"Pregnant women, post delivery, infant ",18,Health Services,"Pregnant women kit, post delivery kit and newborn baby kit"
14 Nov - 26 Nov 2018,IBI/Dinkes/UNFPA,UNFPA,Government,Palu,Tatanga,Pengawu,RH tent,Health,Reproductive Health,Completed,FP services,Nov-11-2018,Nov-17-2018,,,Women of reproductive age,7,Health Services,FP
14 Nov - 26 Nov 2018,IBI/Dinkes/UNFPA,UNFPA,Government,Palu,Tatanga,Pengawu,RH tent,Health,Reproductive Health,Completed,RH information session,Nov-11-2018,Nov-17-2018,,,Community,17,Health Services,Health information session
14 Nov - 26 Nov 2018,PKBI,UNFPA,National NGOs,Palu,Tatanga,Duyu,Posko Gawalise,Health,Reproductive Health,Completed,Hygiene kits distribution,Nov-11-2018,Nov-11-2018,,,Adolescents,152,Hygiene Kit distribution,Hygiene kit
14 Nov - 26 Nov 2018,PKBI,UNFPA,National NGOs,Palu,Tatanga,Duyu,Posko Gawalise,Health,Reproductive Health,Completed,Psychosocial support,Nov-11-2018,Nov-11-2018,,,Adolescents,96,Counselling and psychosocial support,Psychosocial support
14 Nov - 26 Nov 2018,PKBI/PPNI/IAC,UNFPA,National NGOs,Palu,Tatanga,Duyu,Posko Gawalise,Health,Reproductive Health,Completed,Information session,Nov-11-2018,Nov-11-2018,,,Adolescents,96,Information session,"RH, STI, HIV AIDS"
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Tatanga,Boyaoge,Lapangan Kalawara,WASH,Water,Completed,Distribution,Oct-08-2018,Oct-08-2018,,,,3500,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Tatanga,Palupi,Puskut Palupi,WASH,Water,Completed,Distribution,Oct-23-2018,Oct-23-2018,,,,15000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Tatanga,Palupi,Palupi,WASH,Water,Completed,Distribution,Oct-25-2018,Oct-25-2018,,,,5000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Tatanga,Palupi,Palupi,WASH,Water,Completed,Distribution,Oct-27-2018,Oct-27-2018,,,,5000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Tatanga,Palupi,Palupi,WASH,Water,Completed,Distribution,Oct-28-2018,Oct-28-2018,,,,10000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Tatanga,Pengawu,Btn Pengawu,WASH,Water,Completed,Distribution,Oct-29-2018,Oct-29-2018,,,,3000,,clean water (litres)
14 Nov - 26 Nov 2018,PMI,,Red Cross/Red Crescent,Palu,Tatanga,Palupi,Palupi,WASH,Water,Completed,Distribution,Oct-30-2018,Oct-30-2018,,,,5000,,clean water (litres)
