Camp_Name,governorate,district,coordinates_latitude,coordinates_longitude,site_ssid,site_sub_ssid,red_flag_level,number_of_red_flags,site_active,site_typology,date,Risk_level,Risk_score,shelter_types/type,shelter_types/info,shelter_types/tent,shelter_types/unfinished_building,shelter_types/abandoned_building,shelter_types/improvised_shelter,shelter_types/prefab,shelter_types/school,shelter_types/religious,shelter_types/Private,shelter_types/Publicic,shelter_types/military,shelter_types/open_air,shelter_types/Others,Other_shelter_type,hh/total_families,hh/total_families_confirm,background/date_first_occupied,background/district_aoo,background/males_0_4,background/females_0_4,background/males_5_17,background/females_5_17,background/males_18_59,background/females_18_59,background/males_60_over,background/females_60_over,background/hh_ages/total_population,background/hh_ages/total_population_confirm,vulnerabilities_groups/F_HoH,vulnerabilities_groups/Child_HoH,vulnerabilities_groups/unaccompanied,vulnerabilities_groups/ppl_physical_dis,vulnerabilities_groups/ppl_mental_dis,vulnerabilities_groups/preg_or_lac,vulnerabilities_groups/ppl_chronic_disease,vulnerabilities_groups/elderly_at_risk,vulnerabilities_groups/widow,social_cohesion/tension,social_cohesion/owner,social_cohesion/whatform,social_cohesion/whatarrangement,social_cohesion/eviction,social_cohesion/evict_when,social_cohesion/intentions,social_cohesion/goverNorate_move,social_cohesion/leadership,social_cohesion/leadership_structure_who,social_cohesion/leadership_structure_who/elder_religious_leaders,social_cohesion/leadership_structure_who/camp_committee,social_cohesion/leadership_structure_who/local_auth,social_cohesion/leadership_structure_who/Other,social_cohesion/leadership_structure_who/None,social_cohesion/leadership_structure_Other,physical_environment/chemicals,physical_environment/mines,physical_environment/hazardous_site,physical_environment/electric,physical_environment/elec_concerns,physical_environment/elec_concerns/No_electricity,physical_environment/elec_concerns/poor_wiring,physical_environment/elec_concerns/low_uncovered_points,physical_environment/elec_concerns/points_near_water,physical_environment/elec_concerns/overloaded_circuits,physical_environment/elec_concerns/Non,physical_environment/elec_concerns/Other,physical_environment/elec_concerns_Others,physical_environment/fire_equipment,physical_environment/fire_equipment/fire_extinguishers,physical_environment/fire_equipment/fire_blankets,physical_environment/fire_equipment/sand_buckets,physical_environment/fire_equipment/smoke_detectors,physical_environment/fire_equipment/None,physical_environment/fire_equipment/Other,physical_environment/fire_equipment_Others,physical_environment/dis_access,wash/water_access,wash/water qual,wash/water_infas,wash/water_amount,wash/water_amount_figure,showers/ind_hh_showers,showers/womenshower,showers/menshower,showers/mixedshower,showers/Nonfunctionalshowers,latrines/ind_hh_latrines,latrines/womenlatrine,latrines/menlatrine,latrines/mixedlatrine,latrines/Nonfunctionallatrines,l_s_protection/showers_lock,l_s_protection/showers_light,l_s_protection/latrines_lock,l_s_protection/latrines_light,sanitation/soap,sanitation/functional_taps,sanitation/drinking,sanitation/drinking/illegal,sanitation/drinking/treatment_plant,sanitation/drinking/trucking,sanitation/drinking/broken_pipe,sanitation/drinking/natural_source,sanitation/drinking/Publicic_well,sanitation/drinking/municipality,sanitation/drinking/purchase,sanitation/drinking/Private_well,sanitation/drinking/borehole,sanitation/drinking/None,sanitation/flooding,sanitation/open_def,sanitation/septic_tank,sanitation/wastefrequency,physical_conditions/person_hazards,physical_conditions/falling_hazards,physical_conditions/elements,physical_conditions/damage,physical_conditions/overcrowding,physical_conditions/window_damage,physical_conditions/door_damage,physical_conditions/roof_damage,physical_conditions/structure_injury_risk,nfi_shelter/cleaning_material,nfi_shelter/winter_season,nfi_shelter/w_nfi,nfi_shelter/summer_season,nfi_shelter/s_nfi,nfi_shelter/tool_kit,nfi_items/nfi_availability,nfi_items/blankets,nfi_items/mattress,nfi_items/water_container,nfi_items/oven,nfi_items/kitchen_nfi,nfi_items/hygiene,nfi_items/feminine,nfi_items/Other_nfi_items,nfi_Other/Other_specify,health/health_services,health/health_services_preg,health/access_difficulty,health/difficulty_type,health/difficulty_type/healthcare_cost,health/difficulty_type/unqualified_staff_hospital,health/difficulty_type/unqualified_staff_pharmacy,health/difficulty_type/unable_purchase_meds_at_pharm,health/difficulty_type/language_barrier,health/difficulty_type/refused_treatment,health/difficulty_type/No_medicine_hospital,health/difficulty_type/No_medicine_pharm,health/difficulty_type/No_medicine_pharmacy,health/difficulty_type/No_transport,health/difficulty_type/No_offered_treatment_pharmacy,health/difficulty_type/No_offered_treatment_hospital,health/difficulty_type/civ_docs_problems,health/difficulty_type/No_referral_pharmacy,health/difficulty_type/pharmacy_closed,health/difficulty_type/distance_to_treatmentcenter,health/difficulty_type/Other,health/pyschosocial_support/trauma_support,health/pyschosocial_support/gbv_support,health/ilness_type,health/ilness_type/diarrhoea,health/ilness_type/cholera,health/ilness_type/typhoid,health/ilness_type/hepatitis_A_E,health/ilness_type/soil_transmitted_helminths,health/ilness_type/skin_disease,health/ilness_type/Other,health/ilness_type/No illness,food_security/food_access,food_security/food_assistance_freq,food_security/food_assistance_type,food_security/food_assistance_type/dry_ration,food_security/food_assistance_type/wet_feeding,food_security/food_assistance_type/ready_to_eat_box,food_security/food_assistance_type/cash,food_security/food_assistance_type/voucher,food_security/main_concern,food_security/main_concern/main_concern1,food_security/main_concern/main_concern2,food_security/main_concern/main_concern3,food_security/main_concern/main_concern4,food_security/main_concern/main_concern5,food_security/main_concern/main_concern6,food_security/main_concern/main_concern7,food_security/main_concern/main_concern8,food_security/main_concern/main_concern9,food_security/Other_concern,food_security/food_storage,protection/security_incidents,protection/security_by_whom,protection/security_by_whom/host_comm,protection/security_by_whom/armed_forces,protection/security_by_whom/local_auth,protection/security_by_whom/Other,protection/security_by_whom/choose_Not_answer,protection/security_by_whom_Other,protection/security_nearby,protection/security_menboys,protection/security_womengirls,protection/safety_m_b,protection/safety_m_b/in_shelters,protection/safety_m_b/specific_areas_in_the_camp,protection/safety_m_b/water_point,protection/safety_m_b/latrines,protection/safety_m_b/bathing,protection/safety_m_b/market,protection/safety_m_b/school,protection/safety_m_b/health_centre,protection/safety_m_b/feeding_distribution_centre,protection/safety_m_b/None,protection/safety_m_b/Other,protection/safety_m_b/chose_Not_answer,protection/safety_w_g,protection/safety_w_g/in_shelters,protection/safety_w_g/specific_areas_in_the_camp,protection/safety_w_g/water_point,protection/safety_w_g/latrines,protection/safety_w_g/bathing,protection/safety_w_g/market,protection/safety_w_g/school,protection/safety_w_g/health_centre,protection/safety_w_g/feeding_distribution_centre,protection/safety_w_g/None,protection/safety_w_g/Other,protection/safety_w_g/chose_Not_answer,protection/reg_MoDM,protection/civil_documents,livelihoods/income,education/formal_education,education/Nonformal_education,education/pfa_pss,education/teachers,education/teacher_number,Needs/priority_needs,Needs/priority_needs/documentation,Needs/priority_needs/education,Needs/priority_needs/employment,Needs/priority_needs/Food,Needs/priority_needs/language,Needs/priority_needs/Medical_care,Needs/priority_needs/Psychosocial_Support,Needs/priority_needs/shelter_support,Needs/priority_needs/Water,Needs/priority_needs/registration,Needs/priority_needs/Sanitation,Needs/priority_needs/vocational_training,Needs/priority_needs/footwear,Needs/priority_needs/clothing,Needs/priority_needs/summerization,Needs/priority_needs/Other,Needs/Other_priority_needs,
Al Mouilha,Anbar,Falluja,33.14253103,43.95984551,IQ0102-0051,IQ0102-0051,Level 2,8,Yes,Dispersed settlements,2/14/17,,,School 283,  ,0,0,0,0,0,283,0,0,0,0,0,0,,283,Yes,14/08/2015,Falluja,94,77,229,280,420,343,115,140,1698,Yes,17,8,0,4,1,54,23,0,9,No,Unknown,,,No,,Return to place of origin,,No,,No,No,No,No,No,,No,No_risk,No,btw 25% & 50%,Overloaded circuits,No,No,No,No,Yes,No,No,,"Fire extinguishers, Sand buckets",Yes,No,Yes,No,No,No,,Partial access,btw 50% & 75%,There is No issue with water quality at the site (water is clean and odourless),btw 50% & 75%,No,,1,9,8,0,1,0,10,10,0,2,Yes,btw 50% & 75%,Yes,more 75%,Yes,40,trucking,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,More than a month,Medium,Minor,btw 25% & 50%,less 25%,No,btw 25% & 50%,btw 50% & 75%,less 25%,Minor,Yes,btw 50% & 75%,jerry can to store Kerosene,more 75%,Both items,Yes,,more 75%,more 75%,btw 50% & 75%,btw 50% & 75%,btw 50% & 75%,btw 50% & 75%,btw 25% & 50%,less 25%,,No,Yes,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,"Diarrhoea, typhoid",Yes,No,Yes,No,No,No,No,No,No,Every month,Ready to eat box,No,No,Yes,No,No,No income to purchase enough food,No,No,No,No,No,Yes,No,No,No,,No,No,,,,,,,,Yes,No,No,None,No,No,No,No,No,No,No,No,No,Yes,No,No,None,No,No,No,No,No,No,No,No,No,Yes,No,No,more 75%,Yes,less 25%,No,No,Yes,No,,"Food, Medical Care, Water",No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,
Albu Hori,Anbar,Falluja,33.156752,43.891238,IQ0102-0052,IQ0102-0052,Level 2,6,,Collective shelter,2/14/17,,,Unfinished building 22,  ,0,22,0,0,0,0,0,0,0,0,0,0,,22,Yes,14/04/2015,Ramadi,7,6,17,22,32,27,7,9,127,Yes,1,0,0,1,0,4,2,0,1,No,Unknown,,,No,,Return to place of origin,,No,,No,No,No,No,No,,No,No_risk,No,btw 25% & 50%,Poor wiring,No,Yes,No,No,No,No,No,,Fire extinguishers,Yes,No,No,No,No,No,,Partial access,btw 50% & 75%,"There are water quality issues  (looks dirty, is salty, tastes bad, smells bad)",btw 25% & 50%,No,,14,6,6,0,2,17,6,6,0,3,Yes,btw 25% & 50%,Yes,btw 50% & 75%,Yes,72,"illegal, trucking",Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,More than a month,Minor,No,less 25%,btw 25% & 50%,Yes,btw 25% & 50%,btw 50% & 75%,less 25%,Minor,Yes,btw 50% & 75%,jerry can to store Kerosene,btw 50% & 75%,Both items,No,,btw 50% & 75%,btw 50% & 75%,more 75%,btw 50% & 75%,btw 50% & 75%,btw 25% & 50%,less 25%,less 25%,,Yes,No,Yes,Unable to purchase medicine at pharmacy,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,"Diarrhoea, Soil transmitted helminths (intestinal worms), Skin diseases",Yes,No,No,No,Yes,Yes,No,No,No,Every month,Dry food ration,Yes,No,No,No,No,"No cooking fuel, No income to purchase enough food",No,No,Yes,No,No,Yes,No,No,No,,No,No,,,,,,,,Yes,No,No,None,No,No,No,No,No,No,No,No,No,Yes,No,No,None,No,No,No,No,No,No,No,No,No,Yes,No,No,more 75%,Yes,less 25%,Yes,No,No,No,,"Food, Medical Care, Water",No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,
Al Husi,Anbar,Falluja,33.279703,43.795607,IQ0102-0054,IQ0102-0054,Level 2,5,Yes,Collective shelter,2/15/17,,,Unfinished building 36,  ,0,36,0,0,0,0,0,0,0,0,0,0,,36,Yes,14/01/2014,Falluja,12,10,29,36,54,43,12,15,211,Yes,2,0,0,2,0,7,6,0,2,No,Unknown,,,No,,Return to place of origin,,Yes,Elder/Religious leader,Yes,No,No,No,No,,No,No_risk,No,btw 25% & 50%,"Poor wiring, Low uncovered points",No,Yes,Yes,No,No,No,No,,Fire extinguishers,Yes,No,No,No,No,No,,No,btw 25% & 50%,There is No issue with water quality at the site (water is clean and odourless),less 25%,No,,24,8,8,0,2,26,8,8,0,3,Yes,btw 50% & 75%,Yes,btw 25% & 50%,Yes,94,"illegal, municipality",Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,More than a month,Minor,No,btw 25% & 50%,btw 25% & 50%,Yes,btw 50% & 75%,btw_25%_75%,less 25%,Minor,Yes,btw 50% & 75%,jerry can to store Kerosene,btw 50% & 75%,Both items,Yes,,btw 50% & 75%,more 75%,more 75%,btw 50% & 75%,btw 50% & 75%,btw 25% & 50%,btw 25% & 50%,less 25%,,Yes,Yes,Yes,"Unable to purchase medicine at pharmacy, No medicine pharmacy",No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,"Diarrhoea, Skin diseases",Yes,No,No,No,No,Yes,No,No,No,Every month,Dry food ration,Yes,No,No,No,No,"No cooking fuel, No income to purchase enough food",No,No,Yes,No,No,Yes,No,No,No,,No,No,,,,,,,,Yes,No,No,None,No,No,No,No,No,No,No,No,No,Yes,No,No,None,No,No,No,No,No,No,No,No,No,Yes,No,No,more 75%,Yes,less 25%,Yes,No,No,Yes,1,"Food, Medical Care, clothing",No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,,
Albu Hawa,Anbar,Falluja,33.210511,43.843657,IQ0102-0055,IQ0102-0055,Level 2,5,Yes,Collective shelter,2/19/17,,,School 20,  ,0,0,0,0,0,20,0,0,0,0,0,0,,20,Yes,11/1/14,Falluja,7,5,16,20,29,24,8,10,119,Yes,1,0,0,1,0,4,2,0,1,No,Public,None,,No,,Return to place of origin,,No,,No,No,No,No,No,,No,No_risk,No,btw 25% & 50%,Low uncovered points,No,No,Yes,No,No,No,No,,Fire extinguishers,Yes,No,No,No,No,No,,Partial access,btw 25% & 50%,There is No issue with water quality at the site (water is clean and odourless),less 25%,No,,0,8,8,0,1,0,10,10,0,3,Yes,btw 50% & 75%,Yes,btw 25% & 50%,Yes,46,municipality,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,More than a month,No,No,less 25%,less 25%,Yes,btw 25% & 50%,less 25%,less 25%,No,Yes,btw 25% & 50%,jerry can to store Kerosene,btw 50% & 75%,Both items,Yes,,btw 50% & 75%,btw 50% & 75%,more 75%,more 75%,btw 50% & 75%,btw 25% & 50%,less 25%,less 25%,,Yes,Yes,Yes,"Unable to purchase medicine at pharmacy, No medicine hospital",No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,"Diarrhoea, Skin diseases",Yes,No,No,No,No,Yes,No,No,No,Every month,Dry food ration,Yes,No,No,No,No,"No cooking fuel, No income to purchase enough food",No,No,Yes,No,No,Yes,No,No,No,,No,No,,,,,,,,Yes,No,No,None,No,No,No,No,No,No,No,No,No,Yes,No,No,None,No,No,No,No,No,No,No,No,No,Yes,No,No,more 75%,Yes,less 25%,Yes,No,No,No,,"Civil documentation, Food, Medical Care",Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,
Tal Ghatas,Anbar,Falluja,33.18385386,43.92588698,IQ0102-0057,IQ0102-0057,Level 2,8,Yes,Collective shelter,2/15/17,,,Unfinished building 76,  ,0,76,0,0,0,0,0,0,0,0,0,0,,76,Yes,8/12/15,Falluja,25,21,62,75,113,92,31,37,456,Yes,5,2,0,1,0,15,5,1,4,No,Unknown,,,No,,Stay in site,,No,,No,No,No,No,No,,No,No_risk,No,btw 25% & 50%,Poor wiring,No,Yes,No,No,No,No,No,,Fire extinguishers,Yes,No,No,No,No,No,,Partial access,btw 50% & 75%,"There are water quality issues  (looks dirty, is salty, tastes bad, smells bad)",btw 50% & 75%,No,,0,7,7,0,1,2,8,7,0,2,Yes,btw 25% & 50%,Yes,btw 50% & 75%,Yes,40,borehole,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,More than a month,Minor,No,btw 50% & 75%,btw 25% & 50%,Yes,btw 50% & 75%,less 25%,less 25%,Minor,Yes,btw 50% & 75%,Both items,more 75%,Both items,Yes,,btw 50% & 75%,more 75%,more 75%,btw 50% & 75%,btw 25% & 50%,btw 25% & 50%,btw 50% & 75%,less 25%,,No,Yes,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,"Soil transmitted helminths (intestinal worms), Skin diseases",No,No,No,No,Yes,Yes,No,No,No,Every week,Dry food ration,Yes,No,No,No,No,No income to purchase enough food,No,No,No,No,No,Yes,No,No,No,,Yes,No,,,,,,,,Yes,No,No,None,No,No,No,No,No,No,No,No,No,Yes,No,No,None,No,No,No,No,No,No,No,No,No,Yes,No,No,more 75%,Yes,btw 25% & 50%,No,No,No,No,,"Food, Medical Care, Water",No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,
Habbaniya Tourist City,Anbar,Falluja,33.23963,43.57489,IQ0102-0058,IQ0102-0058,Level 2,6,Yes,Collective shelter,2/16/17,,,School 40,  ,0,0,0,0,0,40,0,0,0,0,0,0,,40,Yes,20/01/2014,Falluja,13,11,32,37,59,48,16,20,236,Yes,2,1,0,1,0,7,6,0,4,No,Public,None,,No,,Return to place of origin,,No,,No,No,No,No,No,,No,No_risk,No,btw 25% & 50%,Overloaded circuits,No,No,No,No,Yes,No,No,,Fire extinguishers,Yes,No,No,No,No,No,,No,btw 25% & 50%,There is No issue with water quality at the site (water is clean and odourless),btw 25% & 50%,No,,0,12,12,0,2,0,14,14,0,3,Yes,btw 50% & 75%,Yes,btw 25% & 50%,Yes,67,municipality,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Every month,No,No,less 25%,less 25%,Yes,less 25%,btw_25%_75%,less 25%,No,Yes,btw 50% & 75%,jerry can to store Kerosene,btw 50% & 75%,Both items,No,,btw 50% & 75%,btw 50% & 75%,more 75%,more 75%,btw 50% & 75%,btw 25% & 50%,btw 25% & 50%,less 25%,,Yes,No,Yes,"Unable to purchase medicine at pharmacy, No medicine hospital",No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,"Diarrhoea, Skin diseases",Yes,No,No,No,No,Yes,No,No,No,Every month,Dry food ration,Yes,No,No,No,No,"No cooking fuel, No income to purchase enough food",No,No,Yes,No,No,Yes,No,No,No,,No,No,,,,,,,,Yes,No,No,None,No,No,No,No,No,No,No,No,No,Yes,No,No,None,No,No,No,No,No,No,No,No,No,Yes,No,No,more 75%,Yes,less 25%,Yes,No,No,No,,"Civil documentation, Food, Medical Care",Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,
Habbaniya Tourist City,Anbar,Falluja,33.244907,43.571611,IQ0102-0058,IQ0102-0058,Level 2,6,Yes,Collective shelter,2/16/17,,,"Unfinished building 169, Abandoned building 541",  ,0,169,541,0,0,0,0,0,0,0,0,0,,710,Yes,13/01/2014,Falluja,234,192,575,703,1054,862,287,351,4258,Yes,43,17,0,9,4,128,63,0,46,No,Public,None,,No,,Return to place of origin,,No,,No,No,No,No,No,,No,No_risk,No,btw 25% & 50%,Overloaded circuits,No,No,No,No,Yes,No,No,,Fire extinguishers,Yes,No,No,No,No,No,,Partial access,btw 25% & 50%,There is No issue with water quality at the site (water is clean and odourless),btw 25% & 50%,No,,253,32,32,0,7,262,38,38,0,9,Yes,btw 50% & 75%,Yes,btw 50% & 75%,Yes,647,municipality,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,More than a month,Minor,No,less 25%,less 25%,Yes,less 25%,btw_25%_75%,less 25%,No,Yes,btw 50% & 75%,Both items,btw 50% & 75%,Both items,Yes,,more 75%,btw 50% & 75%,more 75%,more 75%,btw 50% & 75%,btw 25% & 50%,btw 25% & 50%,less 25%,,Yes,Yes,Yes,"Unable to purchase medicine at pharmacy, No medicine hospital",No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,"Diarrhoea, Soil transmitted helminths (intestinal worms), Skin diseases",Yes,No,No,No,Yes,Yes,No,No,No,Every month,"Dry food ration, Voucher",Yes,No,No,No,Yes,"No cooking fuel, No income to purchase enough food",No,No,Yes,No,No,Yes,No,No,No,,No,No,,,,,,,,Yes,No,No,None,No,No,No,No,No,No,No,No,No,Yes,No,No,None,No,No,No,No,No,No,No,No,No,Yes,No,No,more 75%,Yes,less 25%,Yes,No,Yes,Yes,37,"Civil documentation, Food, Medical Care",Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,
Al `Amiriyah,Anbar,Falluja,33.179322,43.858912,IQ0102-0060,IQ0102-0060,Level 2,6,,Collective shelter,2/10/17,,,School 23,  ,0,0,0,0,0,23,0,0,0,0,0,0,,23,Yes,12/1/14,Falluja,8,7,19,23,34,28,4,3,126,Yes,1,0,0,2,0,4,3,0,1,No,Public,None,,No,,Return to place of origin,,No,,No,No,No,No,No,,No,No_risk,No,btw 50% & 75%,Poor wiring,No,Yes,No,No,No,No,No,,Fire extinguishers,Yes,No,No,No,No,No,,Partial access,btw 25% & 50%,There is No issue with water quality at the site (water is clean and odourless),btw 25% & 50%,No,,0,8,8,0,2,0,8,8,0,1,Yes,btw 50% & 75%,Yes,btw 25% & 50%,Yes,42,municipality,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Every week,No,No,btw 25% & 50%,less 25%,Yes,less 25%,less 25%,less 25%,Minor,Yes,btw 50% & 75%,jerry can to store Kerosene,btw 50% & 75%,Both items,Yes,,btw 50% & 75%,btw 50% & 75%,more 75%,more 75%,btw 50% & 75%,btw 50% & 75%,btw 25% & 50%,less 25%,,Yes,Yes,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,"Diarrhoea, Skin diseases",Yes,No,No,No,No,Yes,No,No,No,Every month,Dry food ration,Yes,No,No,No,No,No income to purchase enough food,No,No,No,No,No,Yes,No,No,No,,No,No,,,,,,,,Yes,No,No,None,No,No,No,No,No,No,No,No,No,Yes,No,No,None,No,No,No,No,No,No,No,No,No,Yes,No,No,more 75%,Yes,less 25%,No,No,No,No,,"Food, Medical Care, Water",No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,
Al `Amiriyah,Anbar,Falluja,33.179549,43.858465,IQ0102-0061,IQ0102-0061,Level 3,11,,Dispersed settlements,2/10/17,,,Unfinished building 302,  ,0,302,0,0,0,0,0,0,0,0,0,0,,302,Yes,13/01/2014,Falluja,98,81,244,296,448,366,34,41,1608,Yes,18,5,0,7,2,54,23,0,0,No,Unknown,,,No,,Return to place of origin,,No,,No,No,No,No,No,,No,No_risk,No,btw 50% & 75%,Poor wiring,No,Yes,No,No,No,No,No,,Fire extinguishers,Yes,No,No,No,No,No,,Partial access,btw 50% & 75%,"There are water quality issues  (looks dirty, is salty, tastes bad, smells bad)",btw 25% & 50%,No,,18,32,38,0,7,27,38,42,0,9,Yes,btw 50% & 75%,Yes,btw 50% & 75%,Yes,124,"illegal, trucking",Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,More than a month,Medium,Minor,btw 50% & 75%,btw 50% & 75%,Yes,more 75%,btw 50% & 75%,btw 25% & 50%,Minor,Yes,btw 50% & 75%,jerry can to store Kerosene,btw 50% & 75%,Both items,No,,btw 50% & 75%,btw 50% & 75%,more 75%,more 75%,btw 50% & 75%,btw 25% & 50%,btw 25% & 50%,less 25%,,Yes,No,Yes,Unable to purchase medicine at pharmacy,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,"Diarrhoea, Skin diseases",Yes,No,No,No,No,Yes,No,No,No,Every month,"Dry food ration, Voucher",Yes,No,No,No,Yes,"No cooking fuel, No income to purchase enough food",No,No,Yes,No,No,Yes,No,No,No,,No,No,,,,,,,,Yes,No,No,None,No,No,No,No,No,No,No,No,No,Yes,No,No,None,No,No,No,No,No,No,No,No,No,Yes,No,No,more 75%,Yes,less 25%,Yes,No,No,No,,"Food, Medical Care, Water",No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,
Albo Shihan,Anbar,Falluja,33.1214008,44.041412,IQ0102-0062,IQ0102-0062,Level 3,10,,Dispersed settlements,2/16/17,,,Abandoned building 220,  ,0,0,220,0,0,0,0,0,0,0,0,0,,220,Yes,9/11/15,Falluja,72,59,178,217,328,267,90,109,1320,Yes,13,6,0,3,1,43,11,2,14,No,Unknown,,,No,,Return to place of origin,,No,,No,No,No,No,No,,No,No_risk,No,btw 50% & 75%,Poor wiring,No,Yes,No,No,No,No,No,,Fire extinguishers,Yes,No,No,No,No,No,,Partial access,btw 25% & 50%,"There are water quality issues  (looks dirty, is salty, tastes bad, smells bad)",btw 50% & 75%,No,,3,10,10,0,1,0,11,11,0,1,Yes,btw 50% & 75%,Yes,btw 25% & 50%,Yes,55,"treatment_plant, trucking",No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,More than a month,Minor,No,btw 50% & 75%,less 25%,Yes,btw 50% & 75%,btw 50% & 75%,less 25%,Minor,Yes,btw 25% & 50%,jerry can to store Kerosene,btw 50% & 75%,Both items,No,,btw 50% & 75%,more 75%,btw 50% & 75%,btw 50% & 75%,btw 25% & 50%,btw 25% & 50%,btw 25% & 50%,less 25%,,No,Yes,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,"Diarrhoea, Typhoid",Yes,No,Yes,No,No,No,No,No,No,Every month,Ready to eat box,No,No,Yes,No,No,"No cooking fuel,",No,No,Yes,No,No,No,No,No,No,,No,No,,,,,,,,Yes,No,No,None,No,No,No,No,No,No,No,No,No,Yes,No,No,None,No,No,No,No,No,No,No,No,No,Yes,No,No,more 75%,Yes,less 25%,No,No,No,No,,"Food, Medical Care, Water",No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,
Albo Abd Hasan,Anbar,Falluja,33.30411,43.703724,IQ0102-0063,IQ0102-0063,Level 2,6,,Collective shelter,2/20/17,,,Unfinished building 13,  ,0,13,0,0,0,0,0,0,0,0,0,0,,13,Yes,11/1/14,Falluja,4,3,10,12,19,15,5,6,74,Yes,1,0,0,1,0,2,1,0,1,No,Unknown,,,No,,Return to place of origin,,No,,No,No,No,No,No,,No,No_risk,No,btw 50% & 75%,Poor wiring,No,Yes,No,No,No,No,No,,Fire extinguishers,Yes,No,No,No,No,No,,Yes,btw 25% & 50%,"There are water quality issues  (looks dirty, is salty, tastes bad, smells bad)",btw 25% & 50%,No,,0,6,6,0,1,0,6,6,0,2,Yes,btw 25% & 50%,Yes,btw 50% & 75%,Yes,27,"illegal, trucking",Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,More than a month,Minor,No,less 25%,less 25%,Yes,btw 25% & 50%,btw 50% & 75%,less 25%,Minor,Yes,btw 50% & 75%,jerry can to store Kerosene,more 75%,Both items,Yes,,btw 50% & 75%,btw 50% & 75%,more 75%,btw 50% & 75%,btw 25% & 50%,btw 25% & 50%,less 25%,less 25%,,Yes,Yes,Yes,"Unable to purchase medicine at pharmacy, No medicine hospital",No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,"Diarrhoea, Skin diseases",Yes,No,No,No,No,Yes,No,No,No,Every month,"Dry food ration, Voucher",Yes,No,No,No,Yes,"No cooking fuel, No income to purchase enough food",No,No,Yes,No,No,Yes,No,No,No,,No,No,,,,,,,,Yes,No,No,None,No,No,No,No,No,No,No,No,No,Yes,No,No,None,No,No,No,No,No,No,No,No,No,Yes,No,No,more 75%,Yes,less 25%,Yes,No,No,No,,"Food, Medical Care, Water",No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,
